4.510000,0.006354,1.881022,0.084239
4.520000,0.006020,1.881022,0.084257
4.530000,0.005687,1.881023,0.084273
4.540000,0.005353,1.881023,0.084289
4.550000,0.005019,1.881023,0.084303
4.560000,0.004685,1.881023,0.084317
4.570000,0.004351,1.881024,0.084330
4.580000,0.004017,1.881024,0.084342
4.590000,0.003683,1.881024,0.084352
4.600000,0.003349,1.881024,0.084362
4.610000,0.003015,1.881024,0.084371
4.620000,0.002681,1.881025,0.084379
4.630000,0.002347,1.881025,0.084386
4.640000,0.002013,1.881025,0.084393
4.650000,0.001678,1.881025,0.084398
4.660000,0.001344,1.881025,0.084402
4.670000,0.001010,1.881025,0.084405
4.680000,0.000676,1.881025,0.084408
4.690000,0.000341,1.881025,0.084409
4.700000,0.000007,1.881025,0.084410
4.710000,-0.000327,1.881025,0.084409
4.720000,-0.000661,1.881025,0.084408
4.730000,-0.000996,1.881025,0.084406
4.740000,-0.001330,1.881025,0.084402
4.750000,-0.001664,1.881025,0.084398
4.760000,-0.001998,1.881025,0.084393
4.770000,-0.002333,1.881025,0.084387
4.780000,-0.002667,1.881025,0.084380
4.790000,-0.003001,1.881024,0.084372
4.800000,-0.003335,1.881024,0.084363
4.810000,-0.003669,1.881024,0.084353
4.820000,-0.004003,1.881024,0.084342
4.830000,-0.004337,1.881024,0.084330
4.840000,-0.004671,1.881023,0.084318
4.850000,-0.005005,1.881023,0.084304
4.860000,-0.005339,1.881023,0.084289
4.870000,-0.005672,1.881023,0.084274
4.880000,-0.006006,1.881022,0.084257
4.890000,-0.006340,1.881022,0.084240
4.900000,-0.006673,1.881022,0.084222
4.910000,-0.007007,1.881021,0.084202
4.920000,-0.007340,1.881021,0.084182
4.930000,-0.007673,1.881020,0.084161
4.940000,-0.008007,1.881020,0.084139
4.950000,-0.008340,1.881020,0.084116
4.960000,-0.008673,1.881019,0.084092
4.970000,-0.009006,1.881019,0.084067
4.980000,-0.009339,1.881018,0.084041
4.990000,-0.009671,1.881018,0.084014
5.000000,-0.010004,1.881017,0.083986
5.010000,-0.010337,1.881017,0.083958
5.020000,-0.010669,1.881016,0.083928
5.030000,-0.011001,1.881016,0.083897
5.040000,-0.011334,1.881015,0.083866
5.050000,-0.011666,1.881014,0.083833
5.060000,-0.011997,1.881014,0.083800
5.070000,-0.012329,1.881013,0.083766
5.080000,-0.012661,1.881012,0.083730
5.090000,-0.012992,1.881012,0.083694
5.100000,-0.013324,1.881011,0.083657
5.110000,-0.013655,1.881010,0.083619
5.120000,-0.013986,1.881010,0.083580
5.130000,-0.014317,1.881009,0.083540
5.140000,-0.014648,1.881008,0.083499
5.150000,-0.014978,1.881007,0.083457
5.160000,-0.015309,1.881007,0.083415
5.170000,-0.015639,1.881006,0.083371
5.180000,-0.015969,1.881005,0.083327
5.190000,-0.016299,1.881004,0.083281
5.200000,-0.016629,1.881003,0.083235
5.210000,-0.016958,1.881002,0.083187
5.220000,-0.017287,1.881002,0.083139
5.230000,-0.017617,1.881001,0.083090
5.240000,-0.017945,1.881000,0.083039
5.250000,-0.018274,1.880999,0.082988
5.260000,-0.018603,1.880998,0.082936
5.270000,-0.018931,1.880997,0.082883
5.280000,-0.019259,1.880996,0.082829
5.290000,-0.019587,1.880995,0.082775
5.300000,-0.019915,1.880994,0.082719
5.310000,-0.020242,1.880993,0.082662
5.320000,-0.020569,1.880992,0.082605
5.330000,-0.020896,1.880991,0.082546
5.340000,-0.021223,1.880990,0.082487
