2.670000,-0.808983,0.047795,0.585464,0.022218
2.680000,-0.814475,0.047522,0.577822,0.022217
2.690000,-0.819895,0.047247,0.570129,0.022214
2.700000,-0.825242,0.046969,0.562385,0.022209
2.710000,-0.830515,0.046689,0.554591,0.022202
2.720000,-0.835715,0.046406,0.546748,0.022193
2.730000,-0.840841,0.046120,0.538857,0.022182
2.740000,-0.845893,0.045832,0.530918,0.022169
2.750000,-0.850869,0.045541,0.522931,0.022155
2.760000,-0.855770,0.045248,0.514898,0.022138
2.770000,-0.860595,0.044953,0.506820,0.022119
2.780000,-0.865344,0.044655,0.498696,0.022098
2.790000,-0.870016,0.044355,0.490528,0.022075
2.800000,-0.874611,0.044052,0.482317,0.022050
2.810000,-0.879128,0.043748,0.474062,0.022023
2.820000,-0.883567,0.043440,0.465766,0.021994
2.830000,-0.887928,0.043131,0.457428,0.021963
2.840000,-0.892211,0.042819,0.449050,0.021930
2.850000,-0.896414,0.042505,0.440632,0.021895
2.860000,-0.900537,0.042189,0.432174,0.021858
2.870000,-0.904581,0.041871,0.423679,0.021818
2.880000,-0.908545,0.041551,0.415145,0.021777
2.890000,-0.912428,0.041228,0.406575,0.021734
2.900000,-0.916230,0.040903,0.397969,0.021688
2.910000,-0.919951,0.040577,0.389327,0.021640
2.920000,-0.923590,0.040248,0.380651,0.021590
2.930000,-0.927148,0.039918,0.371940,0.021538
2.940000,-0.930623,0.039585,0.363197,0.021484
2.950000,-0.934016,0.039250,0.354422,0.021428
2.960000,-0.937326,0.038914,0.345615,0.021370
2.970000,-0.940552,0.038576,0.336777,0.021309
2.980000,-0.943696,0.038236,0.327910,0.021247
2.990000,-0.946755,0.037894,0.319013,0.021182
3.000000,-0.949731,0.037550,0.310088,0.021115
3.010000,-0.952623,0.037204,0.301136,0.021046
3.020000,-0.955430,0.036857,0.292156,0.020975
3.030000,-0.958152,0.036508,0.283151,0.020901
3.040000,-0.960790,0.036158,0.274121,0.020826
3.050000,-0.963342,0.035805,0.265066,0.020748
3.060000,-0.965809,0.035452,0.255988,0.020668
3.070000,-0.968190,0.035096,0.246887,0.020586
3.080000,-0.970485,0.034739,0.237763,0.020501
3.090000,-0.972694,0.034381,0.228619,0.020415
3.100000,-0.974817,0.034021,0.219455,0.020326
3.110000,-0.976854,0.033659,0.210271,0.020235
3.120000,-0.978804,0.033297,0.201068,0.020142
3.130000,-0.980667,0.032932,0.191847,0.020047
3.140000,-0.982443,0.032567,0.182610,0.019950
3.150000,-0.984133,0.032200,0.173356,0.019850
